movie_id,movie_name,description,release_date,rating,genre,votes,top_5_actors,director,poster_url
tt14260080,Hello Charlie,"Charlie a young pizza delivery boy, who has been assigned the task to transport a gorilla from Mumbai to Diu. The adventures the unlikely duo get embroiled in along the way forms the crux of the plot.",2021,5.3,Comedy,4400.0,"Aadar Jain, Jackie Shroff, Shloka Pandit, Elnaaz Norouzi, Siddhant Kapoor",Pankaj Saraswat,"https://m.media-amazon.com/images/M/MV5BY2IzZTQwNzktMTVkNi00ZjU4LWJjM2MtOTgyZjQxOTc0MGQ5XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0116690,Jeet,"A hitman working for a crime boss falls for a woman but she is married off to her childhood friend. Later, when the woman's and her husband's life comes under threat from the crime boss, the hitman becomes their protector.",1996,5.9,"Action, Romance",2800.0,"Sunny Deol, Karisma Kapoor, Salman Khan, Tabu, Amrish Puri",Raj Kanwar,"https://m.media-amazon.com/images/M/MV5BZjA2NDY0ZDEtY2FmMC00N2YxLTljMWEtOTI0NDRiMGU2NjgwXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0196635,International Khiladi,A crime boss is accused by a reporter of murdering her brother and raping her. He investigates the frame-up.,1999,4.8,"Action, Crime, Drama, Romance, Thriller",2400.0,"Akshay Kumar, Twinkle Khanna, Rajat Bedi, Vivek Shauq, Gulshan Grover",Umesh Mehra,"https://m.media-amazon.com/images/M/MV5BMTk2MjA3OTU4M15BMl5BanBnXkFtZTcwMTU2ODgzMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt0270880,Champion,"Rajveer, an aspiring police officer is given a task to save Abbas from a cold blooded criminal Nazeer. Though Abbas and Rajveer hate each other but realizing the tragedy behind his parents death brings them closer.",2000,4.5,"Action, Comedy, Drama, Thriller",706.0,"Sunny Deol, Prasant Samadhar, Manisha Koirala, Rahul Dev, Abhishek Sharma","Padam Kumar, Jana Sue Memel","https://m.media-amazon.com/images/M/MV5BNjJlMjNjZTUtZmM2Ni00NTkxLWE2NWUtYjRlNDgyODI1NWFkXkEyXkFqcGc@._V1_QL75_UY281_CR46,0,190,281_.jpg"
tt9817760,Jai Mummy Di,Jai Mummy Di is a light-hearted family comedy that portrays the trials and tribulations a couple has to undergo due to the dynamics between their respective mothers.,2020,3.8,"Comedy, Drama, Romance",1100.0,"Poonam Dhillon, Supriya Pathak, Sunny Singh, Sonnalli Seygall, Alok Nath",Navjot Gulati,"https://m.media-amazon.com/images/M/MV5BNDhiNDlhNjUtMWViOS00YmQ2LWFiMDItMDc4NDFhMmI5NDI4XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt1334254,Maharathi,A street-smart newly recruited chauffeur partners with his late employer's wife to pocket a hefty insurance claim.,2008,7.1,"Crime, Drama, Mystery, Thriller",1200.0,"Naseeruddin Shah, Om Puri, Boman Irani, Paresh Rawal, Neha Dhupia",Shivam Nair,"https://m.media-amazon.com/images/M/MV5BY2I0OWM0ZDktNjlkNi00YzVmLWEwODYtYzM0M2EzYmU5OWIyXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt2857500,Saare Jahaan Se Mehnga...,"A man under pressure due to the countrys growing inflation rates comes up with a unique idea to deal with the rising prices. However, things go wrong and his naivety lands him in big trouble.",2013,7.0,"Comedy, Drama",1300.0,"Sanjay Mishra, Pragati Pandey, Zakir Hussain, V.M. Badola, Ranjan Chhabra",Anshul Sharma,"https://m.media-amazon.com/images/M/MV5BZDc2YzkzYzUtNzRiYS00YmFhLTllMTItMjc3OGU3ZmIxNmUxXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt1221139,Welcome to Sajjanpur,"An educated man spends his days writing letters for the varied inhabitants of his small, poor, and illiterate village, in this political and social satire.",2008,6.9,"Comedy, Drama",3400.0,"Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun, Rajeshwari Sachdev",Shyam Benegal,"https://m.media-amazon.com/images/M/MV5BOTVjMTc2N2QtMWM4ZS00ZWExLTgyMGMtMjViMDQxOWEzMjI3XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt0418880,Mere Jeevan Saathi,"Back in college, Natasha was obsessed with Vicky, who has become a successful rock star. Nothing ever happened between them, however. At the time, Vicky was in love with Anjali, who one fateful night suffered a great loss because of him. Now Natasha is the owner of a music label and has the power to make Vicky a global phenomenon. While Vicky, who is still with Anjali, wants to keep things professional, Natasha isn't about to take no for an answer.",2006,3.4,"Drama, Music, Romance",1000.0,"Akshay Kumar, Karisma Kapoor, Ameesha Patel, Gulshan Grover, Ashish Vidyarthi",Suneel Darshan,"https://m.media-amazon.com/images/M/MV5BOTk2NTM3NDctMDdiMS00NTcyLTkyNDMtOWRiNTZkOGEyYmIxXkEyXkFqcGc@._V1_QL75_UY281_CR8,0,190,281_.jpg"
tt0284083,Ek Rishtaa: The Bond of Love,"Vijay Kapoor, a wealthy businessman and his family are deceived by Rajesh, Vijay Kapoor's employee and son in law. A struggle begins by both father-son duos to regain their business and position.",2001,5.2,Drama,1800.0,"Amitabh Bachchan, Rakhee Gulzar, Akshay Kumar, Karisma Kapoor, Mohnish Behl",Suneel Darshan,"https://m.media-amazon.com/images/M/MV5BZTQ5YzE5OGMtYzYwMS00ZTAzLWJkYmYtODFmMWY4YjVmY2NkXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt0284328,Mujhe Kucch Kehna Hai,"Karan, a small time musician, tries to win over a girl named Pooja.",2001,4.7,"Drama, Romance",1300.0,"Tusshar Kapoor, Kareena Kapoor, Amrish Puri, Rinke Khanna, Dalip Tahil",Satish Kaushik,"https://m.media-amazon.com/images/M/MV5BYmYyYTk0ZmItNDUyMy00ZDAzLThiNWItZDkyNTk5YTFhMDgxXkEyXkFqcGc@._V1_QL75_UY281_CR15,0,190,281_.jpg"
tt3142688,Finding Fanny,A man embarks on a road trip to find his lost love.,2014,5.7,"Road Trip, Adventure, Comedy, Drama, Romance",6800.0,"Deepika Padukone, Arjun Kapoor, Naseeruddin Shah, Dimple Kapadia, Basilo Dias",Homi Adajania,"https://m.media-amazon.com/images/M/MV5BMjE1Nzk2Mjk2OF5BMl5BanBnXkFtZTgwMTE5NTYxMjE@._V1_QL75_UX190_CR0,11,190,281_.jpg"
tt7607940,Namaste England,"An Indian couple go to great lengths to move to London, England.",2018,2.1,"Comedy, Drama, Romance",3000.0,"Arjun Kapoor, Parineeti Chopra, Sammy Jonas Heaney, Satish Kaushik, Aditya Seal",Vipul Amrutlal Shah,"https://m.media-amazon.com/images/M/MV5BYjFlZWViNTgtMDRhYS00MjZlLWJhMWItZWZlZmFhNjZlMjA5XkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt0341549,Rishtey,"Suraj Singh (Anil Kapoor) is in love with the beautiful and wealthy Komal (Karisma Kapoor). They dream of their perfect family together but her arrogant father Yashpal Chaudhary (Amrish Puri) detests Suraj because he is a middle-class youth, with no riches whatsoever. Komal cuts all ties with her father, marries Suraj, and is soon pregnant. Komal and her estranged father meet at a family wedding and her forgives her for leaving abruptly. Yashpal agrees to meet Suraj but when they reach home they see a seductress inside, wearing Komal's gown and drinking tea in the kitchen. Suraj walks in totally oblivious to the fact that a strange woman is in their home. Komal questions the seductress and she says she shares Komal's husband. Komal is furious and tries to commit suicide but Suraj stops her and repeatedly tries to prove his innocence. It turns out Yashpal set up the whole thing to break up their marriage. Komal leaves her husband with her father. She delivers a baby boy but Yashpal wants to make sure that the one thing that can bring his daughter and Suraj together be eliminated immediately. He hires hit men to kill the baby but Suraj manages to get away with his son. They move to a unknown place and he raises his son with help from the villagers. Suraj later meets Vaijanti (Shilpa Shetty), an eccentric fisher woman who his son sees as a mother and friend. Vaijanti begins to love Suraj and hopes that he feels the same way. Komal, depressed and lonely, spots her son with Suraj. Then begins a bitter custody battle between her and Suraj.",2002,4.9,"Action, Drama, Romance",1100.0,"Anil Kapoor, Karisma Kapoor, Shilpa Shetty Kundra, Kaivalya Chheda, Amrish Puri",Indra Kumar,"https://m.media-amazon.com/images/M/MV5BZDQyNjQ0ZmEtY2ExNi00MGJmLWJmZWYtMDY4ZmQxN2FmODIzXkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt10230436,Yeh Ballet,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",2020,7.5,"Drama, Musical",1500.0,"Julian Sands, Kalyanee Mulay, Jim Sarbh, Mihir Ahuja, Sarah Jane Dias",Sooni Taraporevala,"https://m.media-amazon.com/images/M/MV5BMjk4YjcxMGItYzc1OC00ZWY3LThmZmUtNWM5MWY5NzliZjFkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt5227468,Beiimaan Love,A young and ambitious woman's life suddenly comes crashing down when she is betrayed in love. Determined to get revenge she reinvents herself as a successful businesswoman.,2016,2.9,"Drama, Romance, Thriller",574.0,"Sunny Leone, Rajneesh Duggal, Daniel Weber, Rajeev Verma, Akshitaa Agnihotri",Rajeev Chaudhari,"https://m.media-amazon.com/images/M/MV5BN2U3OWU1MmMtM2UzOC00MzRhLWI1MGYtMmY5ZGIxNTc1MTNhXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt0383719,Xcuse Me,"Chantu and Bantu are two meddling friends who join a hotel management program in Goa by deceit. During their training, they expose the illicit activities of many hotel personnel and guests.",2003,5.8,Comedy,1000.0,"Sharman Joshi, Sahil Khan, Anil Chaudhary, Snehal Dabi, Sudhir Dalvi",N. Chandra,"https://m.media-amazon.com/images/M/MV5BMDZlOTEwMzYtMWM5Mi00YmQ2LWEwNGYtYjVkODU3ZGJhMDVlXkEyXkFqcGc@._V1_QL75_UY281_CR14,0,190,281_.jpg"
tt0052560,Anari,"A poor young man gets employed by a rich man admiring his honesty. But when he gets suspected in a lady's murder case, he need to prove his innocence.",1959,7.6,"Comedy, Drama, Musical, Romance",953.0,"Raj Kapoor, Nutan, Lalita Pawar, Shobha Khote, Motilal",Hrishikesh Mukherjee,"https://m.media-amazon.com/images/M/MV5BNWUxMjAyZDEtNmJiMi00YjU5LWFiNWEtZTE1NjU1ODBmNzlhXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt0055035,Junglee,A humorless and pompous businessman goes wild when he falls in love. Now if only his domineering mother could understand his new lease on life.,1961,6.9,"Comedy, Drama, Musical, Romance",584.0,"Shammi Kapoor, Saira Banu, Shashikala Jawalkar, Anoop Kumar, Lalita Pawar",Subodh Mukherji,"https://m.media-amazon.com/images/M/MV5BMzc3Mzg0YzAtZWJjYS00NzkwLThjN2ItOGUxMTc2ZmEwNTA5XkEyXkFqcGc@._V1_QL75_UY281_CR9,0,190,281_.jpg"
tt4024944,Main Aur Charles,"After escaping from prison, a notorious serial killer and conman becomes the target of a nationwide manhunt led by an honest police officer determined to catch him.",2015,6.2,"Action, Biography, Crime",1800.0,"Adil Hussain, Alexx O'Nell, Anastasia Fullfina, Dijana Dejanovic, Kanika Kapoor",Prawaal Raman,"https://m.media-amazon.com/images/M/MV5BZTlhYTk1MDktMDhmOC00YWIwLWJjNDQtZDQ0Mjg3MGI3OWE1XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt2198235,Monsoon Shootout,"As heavy rains lash Mumbai, a cop on his first assignment faces a life-altering decision when he must decide whether or not to shoot a suspect.",2013,6.6,"Action, Crime, Drama, Thriller",1500.0,"Vijay Varma, Nawazuddin Siddiqui, Neeraj Kabi, Geetanjali Thapa, Farhan Mohammad Hanif Shaikh",Amit Kumar,"https://m.media-amazon.com/images/M/MV5BOTM5NzAxYzgtMjg5Ni00OTI3LWJmMzYtMWVjMGM3YmNkYzY3XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0135641,Sapoot,"When a gangster is killed by his rivals, his two sons vow revenge.",1996,5.2,"Action, Crime, Drama, Romance",1300.0,"Akshay Kumar, Suniel Shetty, Karisma Kapoor, Sonali Bendre, Kiran Kumar",Jagdish A. Sharma,"https://m.media-amazon.com/images/M/MV5BYzViNDAyYjEtMDZjZi00YTVlLTk5NmItYzg2YmQ1OGQ4OTVjXkEyXkFqcGc@._V1_QL75_UY281_CR8,0,190,281_.jpg"
tt0366985,Rudraksh,"A doctor travels from America to India to investigate a man with paranormal healing powers, and uncovers the existence of a dark power that has the potential to transform humans into a new species.",2004,2.8,"Action, Fantasy, Sci-Fi, Thriller",1400.0,"Sanjay Dutt, Bipasha Basu, Suniel Shetty, Isha Koppikar, Kabir Bedi",Mani Shankar,"https://m.media-amazon.com/images/M/MV5BNGYwMDM0MGUtM2EwZi00ODU3LWI3MWYtYmRmYjJiNzc4YWJmXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0135161,Bhai,A simpleton turns into a gangster after his younger brother is killed and sets out for revenge on the perpetrators who destroyed his life.,1997,5.3,"Action, Drama",535.0,"Suniel Shetty, Pooja Batra, Sonali Bendre, Shakti Kapoor, Ashish Vidyarthi",Deepak S. Shivdasani,"https://m.media-amazon.com/images/M/MV5BOWUwZDg2NGYtMWVlOC00MjQ2LWEzMWQtMzA5YjUwOWVhYzFhXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt0320097,Hum Kisi Se Kum Nahin,"Munna Bhai, a dreaded Mumbai gangster, falls in love with a young woman named Komal. Things go hilariously awry when Munna sets out to marry her and has to fight off Dr. Rastogi, her brother, and Raja, her vagabond boyfriend.",2002,4.2,"Action, Comedy, Drama, Romance",1600.0,"Amitabh Bachchan, Sanjay Dutt, Asad Aleem, Ajay Devgn, Aishwarya Rai Bachchan",David Dhawan,"https://m.media-amazon.com/images/M/MV5BYTRjYWQ0MGItNWE4ZS00OGJhLWI2ZWItYmNjNWMzMDc5ODMzXkEyXkFqcGc@._V1_QL75_UY281_CR6,0,190,281_.jpg"
tt2057441,Mujhse Fraaandship Karoge,"When you can't make it on your own, the best thing to do is to fake it. But, the question remains, how long can you fake true love?",2011,6.9,"Teen Comedy, Comedy, Drama, Romance",4200.0,"Saqib Saleem, Saba Azad, Nishant Dahiya, Tara D'Souza, Prabal Panjabi",Nupur Asthana,"https://m.media-amazon.com/images/M/MV5BNzQwZmY4NjgtZjg5Yy00NTRhLWFkMDAtMzc2ZDNmMmQ1MWUxXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt1191130,Right Yaaa Wrong,A decorated and disabled Police Officer becomes suspect in a double homicide.,2010,6.6,"Action, Crime, Drama, Mystery, Thriller",1100.0,"Sunny Deol, Irrfan Khan, Isha Koppikar, Konkona Sen Sharma, Sanjay Singh",Neeraj Pathak,"https://m.media-amazon.com/images/M/MV5BODVhMDU2NTktMmRmMC00NjUwLWIwOGItZDNhOWI4NWJkM2FhXkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg"
tt0067183,Haré Rama Haré Krishna,"In the background of the rise of the International Hare Krishna movement in the 1970s, is a Montreal-based family of the Jaiswals, consisting of mom, dad, son, Prashant, and daughter, Jasbir. Due to irreconciable differences between Mr and Mrs Jaiswal, they separate, leaving Jasbir with dad, and Prashant with his mom. Eventually Prashant and his mom travel to India, leaving father and daughter behind in Montreal. Mr. Jaiswal re-marries, and brings his new wife to live in his home. Years later, Prashant has grown up to be a pilot. He has received a letter from his dad that Jasbir, who had rebelled and left home, is now located in Kathmandu, Nepal, with a group of hippies. Prashant undertakes to find his sister and hopefully get her back to the family. When Prashant lands in Kathmandu he does not find Jasbir, but instead finds Janice, who is indeed his sister with a new name. Janice has no recollection of her childhood, and is always in the company of fellow-hippies. Prashant now needs to bring Jasbir back, but for that he will have to travel deep into the drug induced dark world of Janice.",1971,7.1,"Drama, Musical",893.0,"Zeenat Aman, Dev Anand, Mumtaz Askari, Baby Guddi, Satyajeet Puri",Dev Anand,"https://m.media-amazon.com/images/M/MV5BYzRkNGM1YjUtNDE0Zi00MDllLTlhYWEtZGQ2MGI4ODAyMjVhXkEyXkFqcGc@._V1_QL75_UY281_CR46,0,190,281_.jpg"
tt0290331,Waqt Hamara Hai,Two prankster best friends gets unwittingly involved in a terrorist plot and tries their best to save the country.,1993,5.9,"Parody, Action, Comedy, Romance, Thriller",1700.0,"Akshay Kumar, Suniel Shetty, Ayesha Jhulka, Mamta Kulkarni, Rami Reddy",Bharat Rangachary,"https://m.media-amazon.com/images/M/MV5BMjMzZWJjNmQtYTc5MS00MTNlLWFjMTMtNDI1YjdmNzZjMTgwXkEyXkFqcGc@._V1_QL75_UY281_CR7,0,190,281_.jpg"
tt0313844,16 December,Indian intelligence agents race against time to stop a renegade Pakistani terrorist from detonating a nuclear weapon in Delhi.,2002,6.9,"Action, Thriller",1400.0,"Milind Soman, Danny Denzongpa, Gulshan Grover, Dipannita Sharma, Sushant Singh",Mani Shankar,"https://m.media-amazon.com/images/M/MV5BZWQ5MzMxOWMtMDg1ZS00ODcwLWI1NmQtZWU0NTI0NTdhZWU0XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0106986,Gardish,A soon-to-be police officer takes a path of crime after his father gets attacked by hoodlums.,1993,7.6,"Action, Crime, Drama, Romance",999.0,"Jackie Shroff, Amrish Puri, Dimple Kapadia, Farida Jalal, Mukesh Rishi",Priyadarshan,"https://m.media-amazon.com/images/M/MV5BMTg0YmY2NjgtMjY4MC00ZDMxLWIxNzYtOGEyYTFkMWM0NmYwXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0396563,Dil Ne Jise Apna Kaha,"A wealthy man working in an advertising agency and a dedicated doctor fall in love and marry. When his wife dies, the devastated man must fulfil her last wishes.",2004,4.4,"Drama, Romance",2100.0,"Salman Khan, Preity G Zinta, Bhoomika Chawla, Rati Agnihotri, Helen",Atul Agnihotri,"https://m.media-amazon.com/images/M/MV5BYWNmN2VkNzgtZWZmZC00MzIyLWFhMjAtMGU0MWI0ZGE1MjQ1XkEyXkFqcGc@._V1_QL75_UY281_CR46,0,190,281_.jpg"
tt6747420,Rajma Chawal,An internet-rookie father attempts to use social media to enhance his faltering relationship with his millennial son.,2018,5.7,"Comedy, Drama, Family",2000.0,"Rishi Kapoor, Sheeba Chaddha, Brijendra Kala, Mukesh Chhabra, Amyra Dastur",Leena Yadav,"https://m.media-amazon.com/images/M/MV5BZGUyNjQxMTItZDk1NC00NGFjLWFjZDYtM2RmYTYwYjViNThkXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0457875,Ek Ajnabee,"Suryaveer, an ex-army officer, is assigned the task of protecting a young girl, Anamika. When Anamika gets kidnapped, he decides to use all his skills to rescue her.",2005,5.3,"Action, Drama, Thriller",1800.0,"Amitabh Bachchan, Arjun Rampal, Perizaad Zorabian, Rucha Vaidya, Vikram Chatwal",Apoorva Lakhia,"https://m.media-amazon.com/images/M/MV5BNzFjOTIyYTgtMzQwNS00NzM4LTllMjYtYTQyOTBjZGJjMmVkXkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt0091601,Nagina,"The film revolves around Rajni, a shape-shifting cobra who marries a civilian to avenge the death of her spouse at the hands of an evil saint.",1986,6.4,"Supernatural Fantasy, Fantasy, Romance",1200.0,"Sridevi, Rishi Kapoor, Amrish Puri, Prem Chopra, Komal Mahuvakar",Harmesh Malhotra,"https://m.media-amazon.com/images/M/MV5BOGRjYzBiZmYtYWQ2OC00MzBjLTk1MjUtOTQ1YzkwMmJiMzgzXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt6986710,The Accidental Prime Minister,Explores Manmohan Singh's tenure as the Prime Minister of India and the kind of control he had over the cabinet and the country.,2019,6.0,"Political Drama, Biography, Drama",8300.0,"Anupam Kher, Akshaye Khanna, Suzanne Bernert, Vipin Sharma, Arjun Mathur",Vijay Ratnakar Gutte,"https://m.media-amazon.com/images/M/MV5BNDVhYjE1YWEtMWRjNy00Yjk4LWE0NjQtMWE5ZTU4MTkzNzk3XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt1087856,Hello,Call-center workers receive a phone call from God.,2008,3.3,"Drama, Romance",2300.0,"Sharman Joshi, Amrita Arora, Sohail Khan, Isha Koppikar, Katrina Kaif",Atul Agnihotri,"https://m.media-amazon.com/images/M/MV5BNWYxYzA4ZmItZGFjMS00ZTlmLWFkZDMtZDQ0MTE0MGNkYjcwXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0314186,Humko Tumse Pyaar Hai,"A blind woman is taken care by a wealthy nobleman after her fiancee is presumed to be dead. Things takes a turn when her former fiancee comes back to her, which puts her in a dilemma.",2006,5.4,"Drama, Romance",679.0,"Arjun Rampal, Ameesha Patel, Bobby Deol, Achint Kaur, Anang Desai","Vikram Bhatt, Bunty Soorma","https://m.media-amazon.com/images/M/MV5BN2M5YjdlMjMtYTBmMC00NWJiLTk1NzItYzY5ODFlNGMwOThjXkEyXkFqcGc@._V1_QL75_UY281_CR10,0,190,281_.jpg"
tt1194236,Paathshaala,A new English school-teacher also teaches music but ends up leading both teachers and students to revolt against the school management.,2010,5.0,"Drama, Family",2000.0,"Nana Patekar, Shahid Kapoor, Ayesha Takia, Sushant Singh, Saurabh Shukla",Milind Ukey,"https://m.media-amazon.com/images/M/MV5BODVlODBhYTItNjM2Yy00M2ExLWJkODYtYWI0YmY1NmZmZDUyXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg"
tt0335044,Dil Vil Pyar Vyar,"Three friends Hrithik, Krish and Dev meet backstage just before the start of a singing contest. Watch to know who wins the competition and achieves his goal?",2002,5.4,"Drama, Musical, Romance",557.0,"Madhavan, Jimmy Shergill, Sanjay Suri, Namrata Shirodkar, Sonali Kulkarni",Ananth Mahadevan,"https://m.media-amazon.com/images/M/MV5BMzgyYWFmMGMtNjFhMC00ZmU4LTkwYWItOTRhYmNiYTZjMzBlXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt0077797,Khatta Meetha,Two old people get married and their children from their previous marriages now have to live together under the same roof. Clashes and hilarity ensue.,1978,7.5,"Comedy, Drama",1000.0,"Ashok Kumar, Rakesh Roshan, Bindiya Goswami, Raju Shrestha, Deven Verma",Basu Chatterjee,"https://m.media-amazon.com/images/M/MV5BOTg0ZDllZTQtM2ZiNy00ZWYyLTliOTktMmQ1MTVkODdlYzc0XkEyXkFqcGc@._V1_QL75_UY281_CR7,0,190,281_.jpg"
tt0422950,Phir Milenge,"Tamanna Sahni (Shilpa Shetty) is a dedicated staff member of a top advertising agency; her ideas and designs have mainly contributed to the agency's success. She leaves for a college reunion and meets her college sweetheart Rohit (Salman Khan). They rekindle their love and share some intimate moments. Eventually Rohit leaves and Tamanna settles back into her daily routine. When her sister Tanya has an accident she decides to give her own blood to save her, until Dr. Raisingh (Revathi) tells her she has tested positive for HIV. Tamanna's world turns upside-down and she desperately tries to contact Rohit, but in vain. Her situation is soon spread around the office and she loses her job. Angered by her unfair dismissal she searches for a lawyer to fight her case. Eventually Tarun Anand (Abhishek Bachchan) agrees to represent her. The rest of the story shows if Tarun can help destroy the prejudice put upon Tamanna.",2004,6.1,Drama,2400.0,"Salman Khan, Abhishek Bachchan, Shilpa Shetty Kundra, Mita Vashisht, Raja Krishnamoorthy",Revathi,"https://m.media-amazon.com/images/M/MV5BNWNiMzIzOGQtYjFjMi00MzVmLWFiZjEtY2M2YzY2NzI1ZWIwXkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt5632164,Veerappan,"Officer Kannan leads a group of police officers to track down the bandit, Veerappan.",2016,5.3,"True Crime, Action, Biography, Crime",920.0,"Sachiin Joshi, Sandeep Bharadwaj, Usha Jadhav, Nissar Khan, Uday Atroliya",Ram Gopal Varma,"https://m.media-amazon.com/images/M/MV5BZjNmYzkxNzMtODY4NS00NjBlLWFkMTUtOTRhNzhmNGIzNzQ3XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt1744641,Ramayana: The Epic,"Lord Rama, son of King Dashrath is sent for exile for 14 years. His wife Sita and brother Laxman accompanies him. But she is deceitfully kidnapped by Ravana, The King of Lanka. Thus a might war takes place between ram & ravana. Hanuman with his monkey warriors, a worshiper of ram also joins him. Will Sita be saved?",2010,6.0,"Computer Animation, Action, Adventure, Animation, Family, Fantasy, War",691.0,"Manoj Bajpayee, Juhi Chawla, Ashutosh Rana, Mukesh Rishi",Chetan Desai,"https://m.media-amazon.com/images/M/MV5BMzY2YjE5OGItMWRjMS00YWVmLThlYjAtMjczMGJhYjAyZDE3XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt0073391,Mili,"A reclusive, depressed man and a bubbly young woman fall in love but then find out that she has cancer.",1975,7.4,"Drama, Family, Musical, Romance",1400.0,"Jaya Bachchan, Amitabh Bachchan, Usha Kiran, Ashok Kumar, Shobha Khote",Hrishikesh Mukherjee,"https://m.media-amazon.com/images/M/MV5BZmUyNzljYjUtZTc1OC00MjBmLWIwMmQtNDI4YTU1YWM5YWJiXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0107986,The Queen of Beauty and the King of Thieves,"Custom Officer Verma red-handily catches Jagmohan Lal, alias Jugran, smuggling priceless diamonds through India's airport. Jugran kills Verma before Verma can arrest Jugran; Jugran goes on to murder his twin brother Manmohan Lal and Dr. Ashok Soni. Verma's son Ramesh and Ashok's daughter Seema are sent to an orphanage, where they befriend each other. They are separated when Seema is adopted by a kind-hearted couple while Ramesh runs away and is adopted by expert robber Girdharilal, who teaches him every robber's tricks. Years later Ramesh is an expert safe-breaker--much better at it than Girdharilal. Ramesh changes his name to Romeo, reunites with Seema, and together they work for Jugran, who now has two identities: well-respected Manmohan Lal, known to everyone; and gangster Jugran, known only to his men. Seema and Romeo must wake up, stop working for their dads' killer, and take swift action on him.",1993,4.8,"Action, Drama, Musical, Romance, Thriller",1000.0,"Anil Kapoor, Sridevi, Anupam Kher, Paresh Rawal, Jackie Shroff",Satish Kaushik,"https://m.media-amazon.com/images/M/MV5BMTQ5ODQ2NDM1N15BMl5BanBnXkFtZTgwNTE2MzUzMzE@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt9343754,Eeb Allay Ooo!,A young migrant battles hordes of monkeys in the heart of New Delhi as a contractual monkey repeller.,2019,7.2,"Comedy, Drama",1800.0,"Shardul Bharadwaj, Mahender Nath, Nutan Sinha, Shashi Bhushan, Nitin Goel",Prateek Vats,"https://m.media-amazon.com/images/M/MV5BZDQ0ZjhkNjctNjZkMC00ZDY5LWE2M2MtZWEyNDg1N2Y4ZjIzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0116898,Loafer,"Ravi, an unemployed man who constantly gets into fights, is framed for the murder of a gangster. With no support from his family, he must now fight to prove his innocence.",1996,5.1,"Action, Comedy, Drama, Romance",685.0,"Anil Kapoor, Juhi Chawla, Kulbhushan Kharbanda, Farida Jalal, Pramod Moutho",David Dhawan,"https://m.media-amazon.com/images/M/MV5BMWM3NGYwZDktOTBlOS00NDM2LWE5ZGYtZjRkMjg0NmQxN2Y1XkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg"
